age_cat_Greater than 45,age_cat_Less than 25,race_African-American,decile_score,priors_count,c_offense_age_in_days,c_arrest_age_in_days,r_offense_age_in_days,vr_offense_age_in_days,c_jail_in_age_in_days,r_jail_in_age_in_days
0.0,1.0,0.0,5,5,0.0,1.0,-54.0,0.0,0.4989236111111111,0.0
0.0,0.0,0.0,1,3,109.0,0.0,0.0,0.0,107.49331018518518,0.0
0.0,0.0,1.0,10,2,1.0,0.0,-379.0,0.0,0.7198958333333333,-380.0
0.0,0.0,0.0,6,1,2.0,0.0,0.0,0.0,0.9075694444444444,0.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.48216435185185186,0.0
0.0,0.0,0.0,3,1,1.0,0.0,0.0,0.0,0.6873726851851852,0.0
0.0,0.0,1.0,8,0,1.0,0.0,0.0,0.0,-0.16802083333333334,0.0
0.0,0.0,0.0,5,11,0.0,56.0,-48.0,-48.0,-49.07615740740741,-49.0
0.0,0.0,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9,7,1.0,0.0,-216.0,0.0,0.6145023148148148,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,-0.1282638888888889,0.0
0.0,0.0,1.0,1,2,1.0,0.0,0.0,0.0,0.8186805555555555,0.0
0.0,0.0,0.0,4,2,36.0,0.0,0.0,0.0,35.56136574074074,0.0
0.0,0.0,1.0,9,1,0.0,1.0,0.0,0.0,0.7310763888888889,0.0
0.0,1.0,1.0,7,1,1.0,0.0,0.0,0.0,0.5239699074074075,0.0
1.0,0.0,0.0,1,7,1.0,0.0,-245.0,0.0,0.5410995370370371,0.0
0.0,0.0,1.0,9,15,1.0,0.0,0.0,0.0,0.6068865740740741,0.0
0.0,0.0,1.0,5,2,2147.0,0.0,0.0,0.0,0.6685300925925926,0.0
1.0,0.0,1.0,6,3,0.0,23.0,0.0,0.0,-104.53913194444445,0.0
0.0,0.0,0.0,2,0,5.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,2,1,0.0,1.0,0.0,0.0,0.5918171296296296,0.0
1.0,0.0,0.0,1,1,0.0,34.0,0.0,0.0,33.52984953703704,0.0
1.0,0.0,0.0,1,0,1.0,0.0,-169.0,-169.0,0.6403009259259259,-169.0
1.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.5227546296296296,0.0
0.0,1.0,0.0,4,0,1.0,0.0,0.0,0.0,-0.04980324074074074,0.0
0.0,0.0,0.0,1,1,1.0,0.0,-229.0,0.0,0.6144560185185185,-229.0
1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.7219328703703703,0.0
0.0,0.0,0.0,3,4,0.0,0.0,-516.0,0.0,-0.19751157407407408,-519.0
0.0,0.0,1.0,7,2,1.0,0.0,0.0,0.0,0.7106481481481481,0.0
0.0,0.0,1.0,6,5,1.0,0.0,0.0,0.0,-0.09017361111111111,0.0
0.0,0.0,1.0,10,11,1.0,0.0,-433.0,0.0,0.6928240740740741,0.0
0.0,0.0,1.0,1,0,1.0,0.0,-870.0,-870.0,0.6924768518518518,-870.0
0.0,0.0,0.0,4,4,1.0,0.0,-314.0,0.0,-0.10961805555555555,0.0
1.0,0.0,1.0,9,11,1.0,0.0,0.0,0.0,0.631087962962963,0.0
0.0,1.0,1.0,9,2,1.0,0.0,0.0,0.0,0.5766898148148148,0.0
0.0,1.0,1.0,6,0,0.0,1.0,0.0,0.0,0.7463773148148148,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4,2,0.0,227.0,-283.0,0.0,226.52806712962962,0.0
0.0,1.0,1.0,6,3,1.0,0.0,0.0,0.0,-0.060833333333333336,0.0
0.0,0.0,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,-0.40556712962962965,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5312152777777778,0.0
0.0,1.0,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4,13,1.0,0.0,-161.0,0.0,-0.07991898148148148,-161.0
1.0,0.0,1.0,4,0,1.0,0.0,0.0,0.0,0.8398726851851852,0.0
0.0,0.0,0.0,1,1,0.0,3.0,0.0,0.0,2.8193865740740742,0.0
0.0,0.0,1.0,9,11,1.0,0.0,-119.0,-136.0,0.8613310185185186,-119.0
0.0,0.0,0.0,5,1,0.0,0.0,0.0,0.0,-0.1912037037037037,0.0
1.0,0.0,0.0,2,1,0.0,38.0,0.0,0.0,37.825208333333336,0.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.4742939814814815,0.0
0.0,1.0,1.0,4,0,1.0,0.0,0.0,0.0,0.8456828703703704,0.0
0.0,0.0,1.0,2,4,0.0,0.0,0.0,0.0,-0.19767361111111112,0.0
0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,-0.1162962962962963,0.0
0.0,0.0,0.0,8,0,1.0,0.0,-401.0,0.0,0.7960648148148148,-401.0
0.0,0.0,0.0,2,0,1.0,0.0,-252.0,0.0,0.7759490740740741,0.0
0.0,0.0,1.0,9,14,1.0,0.0,0.0,0.0,0.7877893518518518,0.0
0.0,0.0,1.0,8,4,1562.0,0.0,0.0,0.0,-649.3968171296297,0.0
1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.7546643518518519,0.0
0.0,0.0,1.0,8,25,0.0,70.0,-95.0,0.0,-29.484953703703702,0.0
0.0,0.0,0.0,5,8,1.0,0.0,-136.0,0.0,0.6034143518518519,-430.0
0.0,0.0,1.0,3,0,1.0,0.0,0.0,0.0,-0.04201388888888889,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.4794791666666667,0.0
0.0,1.0,0.0,8,1,0.0,0.0,-531.0,0.0,-0.5269097222222222,-531.0
0.0,0.0,1.0,8,2,0.0,153.0,0.0,0.0,152.89236111111111,0.0
0.0,1.0,1.0,5,0,1.0,0.0,0.0,0.0,0.7434027777777777,0.0
0.0,0.0,0.0,1,0,2.0,0.0,0.0,0.0,0.9198148148148149,0.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.9231597222222222,0.0
1.0,0.0,0.0,5,2,1.0,0.0,0.0,0.0,0.6148958333333333,0.0
0.0,0.0,0.0,2,3,1.0,0.0,0.0,0.0,0.6227430555555555,0.0
0.0,1.0,0.0,2,0,1.0,0.0,0.0,0.0,0.7987847222222222,0.0
0.0,0.0,0.0,7,8,0.0,0.0,-150.0,-150.0,-150.16761574074073,-150.0
0.0,0.0,0.0,2,4,140.0,0.0,0.0,0.0,139.8789699074074,0.0
0.0,1.0,1.0,9,3,208.0,0.0,-33.0,-271.0,-161.38543981481482,-161.0
0.0,1.0,0.0,7,1,32.0,0.0,-394.0,-394.0,31.893761574074073,-394.0
0.0,0.0,1.0,2,3,46.0,0.0,-366.0,0.0,43.48753472222222,-366.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.584837962962963,0.0
1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.7754513888888889,0.0
0.0,1.0,0.0,6,1,0.0,1.0,-82.0,0.0,0.9486574074074074,-83.0
0.0,1.0,0.0,5,5,0.0,1.0,-607.0,0.0,0.6867476851851851,-607.0
0.0,1.0,0.0,8,0,3.0,0.0,0.0,0.0,2.5894675925925927,0.0
0.0,0.0,1.0,3,1,1.0,0.0,0.0,0.0,0.9068055555555555,0.0
0.0,1.0,1.0,8,1,1.0,0.0,-104.0,-104.0,0.8159837962962962,-104.0
0.0,0.0,1.0,6,2,1.0,0.0,-55.0,0.0,0.507650462962963,-190.0
0.0,0.0,0.0,2,1,1.0,0.0,0.0,0.0,0.5675925925925925,0.0
0.0,0.0,1.0,4,1,729.0,0.0,0.0,0.0,0.46045138888888887,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5711921296296296,0.0
0.0,0.0,1.0,4,4,0.0,1.0,0.0,0.0,0.6246527777777777,0.0
0.0,1.0,1.0,10,2,0.0,5.0,0.0,0.0,4.649155092592593,0.0
0.0,0.0,0.0,4,2,0.0,1016.0,-812.0,0.0,-812.4982986111111,-812.0
0.0,0.0,1.0,1,2,0.0,0.0,0.0,0.0,-0.5337268518518519,0.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.7237152777777778,0.0
0.0,0.0,1.0,8,2,1.0,0.0,0.0,0.0,0.8598726851851852,0.0
0.0,1.0,1.0,8,0,1.0,0.0,0.0,0.0,0.5990740740740741,0.0
1.0,0.0,1.0,8,5,1422.0,0.0,0.0,0.0,0.8246180555555556,0.0
0.0,1.0,0.0,7,0,0.0,0.0,0.0,0.0,-0.09461805555555555,0.0
1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.580925925925926,0.0
0.0,1.0,1.0,4,0,1.0,0.0,-468.0,0.0,0.6114236111111111,0.0
0.0,1.0,1.0,7,1,0.0,0.0,0.0,0.0,-0.5215509259259259,0.0
1.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.5665509259259259,0.0
1.0,0.0,1.0,6,8,562.0,0.0,-571.0,0.0,0.0,0.0
0.0,0.0,0.0,5,0,1.0,0.0,0.0,0.0,-0.11105324074074074,0.0
0.0,0.0,0.0,6,0,1.0,0.0,-220.0,-220.0,0.5402083333333333,-220.0
0.0,0.0,1.0,7,11,0.0,0.0,-197.0,0.0,-0.13976851851851851,-197.0
0.0,1.0,1.0,10,3,1.0,0.0,-4.0,0.0,0.8628587962962962,-4.0
0.0,1.0,0.0,3,1,1.0,0.0,0.0,0.0,0.5499189814814814,0.0
0.0,0.0,1.0,10,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4,2,0.0,232.0,0.0,0.0,231.5948263888889,0.0
0.0,0.0,1.0,3,2,1.0,0.0,0.0,0.0,0.6788541666666666,0.0
0.0,0.0,0.0,8,9,0.0,0.0,0.0,0.0,-0.30137731481481483,0.0
0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,-0.17452546296296295,0.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.5559953703703704,0.0
0.0,0.0,1.0,7,24,31.0,0.0,0.0,0.0,-53.541354166666665,0.0
1.0,0.0,1.0,6,3,1.0,0.0,-43.0,0.0,-0.5086458333333334,-43.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.6694791666666666,0.0
0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,-0.16310185185185186,0.0
0.0,1.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.5286458333333334,0.0
1.0,0.0,0.0,1,3,0.0,1.0,0.0,0.0,0.8478703703703704,0.0
0.0,1.0,1.0,4,2,0.0,1.0,0.0,0.0,0.8200925925925926,0.0
0.0,0.0,0.0,1,3,0.0,4.0,0.0,0.0,3.5141550925925924,0.0
0.0,0.0,1.0,4,3,100.0,0.0,-299.0,-299.0,-299.3804398148148,-299.0
1.0,0.0,0.0,1,1,13.0,0.0,0.0,0.0,12.528391203703704,0.0
1.0,0.0,0.0,2,6,322.0,0.0,-414.0,0.0,265.8361458333333,-414.0
1.0,0.0,0.0,7,9,1.0,0.0,0.0,0.0,0.5368171296296296,0.0
1.0,0.0,0.0,4,3,0.0,1.0,0.0,0.0,0.8112962962962963,0.0
0.0,1.0,1.0,9,0,1.0,0.0,-278.0,0.0,0.8105902777777778,-278.0
0.0,0.0,1.0,8,1,1.0,0.0,-415.0,-415.0,0.7394444444444445,-415.0
0.0,0.0,0.0,1,3,82.0,0.0,-23.0,0.0,-23.151875,-23.0
0.0,0.0,0.0,4,5,1.0,0.0,0.0,0.0,0.8609722222222222,0.0
0.0,0.0,0.0,8,0,1.0,0.0,0.0,0.0,0.6729513888888888,0.0
0.0,1.0,1.0,5,1,48.0,0.0,-472.0,0.0,47.62368055555555,-472.0
0.0,0.0,1.0,4,5,1.0,0.0,0.0,0.0,0.59375,0.0
0.0,0.0,1.0,4,3,26.0,0.0,0.0,0.0,25.60238425925926,0.0
0.0,1.0,0.0,5,0,1.0,0.0,-373.0,0.0,-0.521099537037037,0.0
0.0,0.0,1.0,4,5,1.0,0.0,-171.0,0.0,0.5035995370370371,-172.0
0.0,0.0,1.0,1,2,0.0,83.0,0.0,0.0,82.8777662037037,0.0
0.0,0.0,1.0,3,6,1.0,0.0,-48.0,0.0,0.7254282407407407,0.0
0.0,1.0,0.0,3,0,1.0,0.0,0.0,0.0,0.6279166666666667,0.0
0.0,0.0,0.0,3,1,93.0,0.0,-412.0,-412.0,92.70194444444445,-412.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.7120949074074074,0.0
0.0,0.0,0.0,4,6,2417.0,0.0,0.0,0.0,38.90386574074074,0.0
1.0,0.0,0.0,3,2,1.0,0.0,0.0,0.0,0.6750810185185185,0.0
0.0,1.0,1.0,6,0,0.0,0.0,0.0,0.0,-0.17872685185185186,0.0
0.0,0.0,0.0,2,2,372.0,0.0,0.0,0.0,371.6117361111111,0.0
1.0,0.0,1.0,8,13,1.0,0.0,0.0,0.0,-0.07087962962962963,0.0
0.0,0.0,0.0,5,1,0.0,0.0,0.0,0.0,-0.25732638888888887,0.0
0.0,1.0,1.0,5,1,36.0,0.0,-955.0,0.0,35.70702546296296,-955.0
0.0,1.0,1.0,8,4,11.0,0.0,-246.0,0.0,10.731412037037037,-246.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.19133101851851853,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,8,4,707.0,0.0,-300.0,0.0,-300.2878009259259,-300.0
1.0,0.0,0.0,1,6,1.0,0.0,0.0,0.0,0.7091087962962963,0.0
0.0,0.0,0.0,3,5,1.0,0.0,0.0,0.0,0.817349537037037,0.0
0.0,0.0,0.0,2,2,1.0,0.0,-614.0,0.0,0.7406018518518519,0.0
0.0,1.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1,5,2.0,0.0,0.0,0.0,-0.5020601851851851,0.0
0.0,0.0,1.0,3,2,0.0,1.0,0.0,0.0,0.6665046296296296,0.0
0.0,1.0,0.0,3,0,1.0,0.0,0.0,0.0,0.5009143518518518,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,-0.5282986111111111,0.0
0.0,0.0,0.0,1,0,1.0,0.0,-570.0,0.0,0.8162847222222223,-570.0
0.0,0.0,0.0,3,3,1.0,0.0,-412.0,0.0,0.9208564814814815,0.0
0.0,0.0,0.0,2,0,3.0,0.0,0.0,0.0,2.8144097222222224,0.0
1.0,0.0,1.0,5,5,0.0,1.0,0.0,0.0,0.5639583333333333,0.0
0.0,1.0,0.0,10,9,1.0,0.0,-80.0,-80.0,0.49767361111111114,-81.0
0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,-0.15108796296296295,0.0
0.0,1.0,1.0,10,0,1.0,0.0,-30.0,0.0,0.7670833333333333,-30.0
0.0,0.0,1.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,8,1,1.0,0.0,0.0,0.0,0.6108333333333333,0.0
0.0,0.0,0.0,10,6,1.0,0.0,0.0,0.0,0.9368981481481482,0.0
0.0,1.0,1.0,5,2,0.0,1.0,0.0,0.0,0.5543171296296296,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.1037962962962963,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.12662037037037038,0.0
0.0,1.0,0.0,6,0,1.0,0.0,0.0,0.0,0.5875925925925926,0.0
1.0,0.0,1.0,3,1,256.0,0.0,0.0,0.0,-114.14462962962963,0.0
0.0,0.0,1.0,9,7,0.0,1.0,0.0,0.0,0.7899421296296296,0.0
0.0,0.0,0.0,4,0,1.0,0.0,0.0,0.0,0.7306018518518519,0.0
0.0,1.0,1.0,9,0,1.0,0.0,-258.0,0.0,0.679699074074074,-258.0
1.0,0.0,0.0,1,6,0.0,176.0,0.0,0.0,175.85079861111112,0.0
1.0,0.0,1.0,8,8,0.0,1072.0,0.0,0.0,0.8547916666666666,0.0
0.0,1.0,0.0,2,0,1.0,0.0,0.0,0.0,0.774074074074074,0.0
0.0,0.0,0.0,5,8,0.0,1.0,0.0,0.0,0.6938541666666667,0.0
0.0,1.0,1.0,9,2,1.0,0.0,-69.0,-476.0,0.9135069444444445,-69.0
0.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,0.5926851851851852,0.0
1.0,0.0,0.0,6,36,7.0,0.0,-196.0,0.0,6.646921296296297,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.20590277777777777,0.0
0.0,0.0,0.0,3,2,1.0,0.0,-107.0,-419.0,-0.08027777777777778,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1,1,28.0,0.0,0.0,0.0,26.486689814814813,0.0
0.0,1.0,0.0,4,0,0.0,0.0,0.0,0.0,-0.059479166666666666,0.0
1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,5,3,22.0,0.0,-813.0,0.0,21.812118055555555,0.0
0.0,0.0,1.0,7,0,1.0,0.0,0.0,0.0,0.6449652777777778,0.0
0.0,0.0,0.0,4,2,2.0,0.0,-130.0,0.0,1.6435763888888888,-130.0
0.0,1.0,0.0,3,1,1.0,0.0,-824.0,0.0,-0.05134259259259259,-824.0
1.0,0.0,0.0,1,2,1.0,0.0,0.0,0.0,0.8332986111111111,0.0
0.0,0.0,0.0,5,1,4.0,0.0,0.0,0.0,3.8138657407407406,0.0
0.0,1.0,1.0,8,0,1.0,0.0,-271.0,0.0,0.7955439814814815,-271.0
0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.649074074074074,0.0
0.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,0.6831597222222222,0.0
0.0,0.0,1.0,6,3,0.0,862.0,-206.0,0.0,-206.3879861111111,-206.0
0.0,0.0,0.0,2,1,0.0,1.0,-138.0,0.0,0.5487384259259259,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.8870949074074074,0.0
0.0,1.0,1.0,8,2,0.0,1.0,0.0,0.0,112.65957175925926,0.0
0.0,0.0,1.0,9,8,0.0,770.0,0.0,0.0,-271.0720138888889,0.0
0.0,0.0,1.0,9,2,1127.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6,0,1.0,0.0,0.0,0.0,-0.5016550925925926,0.0
1.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,0.8222916666666666,0.0
0.0,0.0,0.0,1,3,94.0,0.0,0.0,0.0,93.84670138888889,0.0
0.0,0.0,1.0,6,2,0.0,86.0,0.0,0.0,85.64481481481481,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2,4,1.0,0.0,0.0,0.0,0.8451504629629629,0.0
0.0,0.0,1.0,9,12,0.0,1.0,-361.0,-689.0,0.4908101851851852,0.0
0.0,1.0,1.0,6,1,1.0,0.0,0.0,0.0,-0.04472222222222222,0.0
1.0,0.0,1.0,3,3,0.0,0.0,0.0,0.0,-0.1433912037037037,0.0
0.0,0.0,1.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,6,6,1186.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3,1,80.0,0.0,-302.0,0.0,79.60520833333334,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.7837731481481481,0.0
0.0,1.0,1.0,10,2,1.0,0.0,-431.0,0.0,0.7369097222222222,0.0
0.0,0.0,0.0,8,0,1.0,0.0,0.0,0.0,0.9063425925925926,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7439583333333334,0.0
0.0,1.0,0.0,6,0,0.0,0.0,0.0,0.0,-0.21965277777777778,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.6415162037037037,0.0
0.0,0.0,0.0,3,3,0.0,106.0,0.0,0.0,105.62478009259259,0.0
1.0,0.0,0.0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,6,2,0.0,1.0,0.0,0.0,0.7069675925925926,0.0
0.0,0.0,1.0,10,6,0.0,0.0,-221.0,0.0,-0.5247337962962964,-221.0
0.0,1.0,0.0,4,0,3.0,0.0,0.0,0.0,1.955335648148148,0.0
0.0,1.0,1.0,5,0,1.0,0.0,-384.0,0.0,0.5991550925925926,-384.0
0.0,1.0,1.0,7,1,0.0,48.0,0.0,0.0,47.46952546296296,0.0
0.0,0.0,0.0,2,0,2.0,0.0,0.0,0.0,1.639710648148148,0.0
1.0,0.0,0.0,5,0,2.0,0.0,0.0,0.0,0.9500578703703704,0.0
1.0,0.0,1.0,5,3,1.0,0.0,0.0,0.0,-0.5071527777777778,0.0
0.0,0.0,1.0,4,2,1.0,0.0,-786.0,0.0,0.504988425925926,-786.0
0.0,1.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7677199074074074,0.0
0.0,0.0,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,10,3,1.0,0.0,-235.0,0.0,-0.08618055555555555,0.0
0.0,0.0,0.0,5,2,0.0,271.0,-47.0,-47.0,-47.40069444444445,-47.0
0.0,0.0,0.0,1,0,2.0,0.0,0.0,0.0,0.8926388888888889,0.0
0.0,1.0,0.0,4,1,0.0,21.0,0.0,0.0,20.632962962962964,0.0
0.0,0.0,0.0,3,1,1.0,0.0,0.0,0.0,-0.10678240740740741,0.0
0.0,0.0,0.0,4,0,1.0,0.0,0.0,0.0,-0.5316087962962963,0.0
0.0,1.0,1.0,3,1,2.0,0.0,-947.0,0.0,0.4745138888888889,0.0
0.0,0.0,1.0,8,11,1.0,0.0,0.0,0.0,0.5259953703703704,0.0
0.0,0.0,0.0,7,1,1.0,0.0,0.0,0.0,0.4645949074074074,0.0
0.0,0.0,1.0,7,7,0.0,0.0,0.0,0.0,-0.12207175925925925,0.0
0.0,1.0,0.0,6,2,1.0,0.0,-268.0,0.0,0.513275462962963,-268.0
1.0,0.0,1.0,8,18,0.0,1834.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,8,2,1.0,0.0,0.0,0.0,0.9477893518518519,0.0
0.0,0.0,1.0,1,1,0.0,32.0,0.0,0.0,31.951469907407407,0.0
0.0,0.0,1.0,2,7,24.0,0.0,0.0,0.0,23.567534722222224,0.0
0.0,1.0,1.0,9,4,0.0,0.0,-273.0,0.0,0.7244675925925926,-274.0
0.0,1.0,1.0,5,0,1.0,0.0,-462.0,0.0,0.770636574074074,0.0
0.0,0.0,1.0,8,1,5935.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,3,1.0,0.0,0.0,0.0,0.4595601851851852,0.0
0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,-0.14319444444444446,0.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.6780555555555555,0.0
1.0,0.0,0.0,1,1,1.0,0.0,-85.0,0.0,0.5133680555555555,-85.0
0.0,0.0,1.0,3,1,0.0,1.0,0.0,0.0,0.4901273148148148,0.0
0.0,0.0,0.0,7,0,0.0,1.0,-32.0,0.0,0.9242939814814815,-449.0
0.0,0.0,1.0,8,7,1.0,0.0,-239.0,0.0,0.8148958333333334,0.0
1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.7730555555555556,0.0
0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,4,0,1.0,0.0,0.0,0.0,0.8658912037037036,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4,2,0.0,0.0,0.0,0.0,-0.11643518518518518,0.0
0.0,0.0,1.0,1,1,0.0,13.0,0.0,0.0,11.802615740740741,0.0
0.0,0.0,1.0,3,1,1.0,0.0,0.0,0.0,0.4869675925925926,0.0
0.0,1.0,0.0,4,1,37.0,0.0,0.0,0.0,35.93482638888889,0.0
0.0,1.0,0.0,4,0,1.0,0.0,0.0,0.0,0.4771296296296296,0.0
0.0,0.0,1.0,8,6,1.0,0.0,-202.0,0.0,0.6990856481481481,-647.0
0.0,0.0,1.0,5,3,1.0,0.0,0.0,0.0,0.4673611111111111,0.0
0.0,1.0,0.0,2,1,22.0,0.0,0.0,0.0,21.691805555555554,0.0
0.0,1.0,1.0,9,4,1.0,0.0,-714.0,-714.0,0.9098032407407407,-714.0
0.0,1.0,0.0,7,3,0.0,8.0,0.0,0.0,7.858831018518519,0.0
0.0,0.0,1.0,9,23,1.0,0.0,-23.0,0.0,0.7230208333333333,-23.0
0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,-0.22844907407407408,0.0
1.0,0.0,0.0,9,13,0.0,499.0,0.0,0.0,498.5443055555556,0.0
0.0,0.0,1.0,5,2,1.0,0.0,0.0,0.0,0.819699074074074,0.0
0.0,0.0,1.0,7,8,0.0,0.0,0.0,0.0,-0.11746527777777778,0.0
1.0,0.0,1.0,1,2,1.0,0.0,0.0,0.0,0.6846527777777778,0.0
1.0,0.0,1.0,1,1,0.0,1183.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4,7,1.0,0.0,-895.0,0.0,0.8004861111111111,0.0
0.0,0.0,1.0,4,2,0.0,1032.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,8,23,1.0,0.0,-687.0,-687.0,0.6704398148148148,0.0
0.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,0.6972800925925926,0.0
1.0,0.0,0.0,4,8,0.0,1.0,0.0,0.0,0.8956481481481482,0.0
0.0,1.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.1816550925925926,0.0
0.0,0.0,1.0,2,7,1.0,0.0,0.0,0.0,0.699837962962963,0.0
0.0,0.0,0.0,5,1,1.0,0.0,0.0,0.0,0.4954513888888889,0.0
0.0,0.0,1.0,8,12,1.0,0.0,-341.0,0.0,0.7618518518518519,-341.0
0.0,0.0,1.0,9,5,0.0,0.0,-951.0,0.0,-0.0935300925925926,-951.0
0.0,0.0,0.0,3,3,1.0,0.0,0.0,0.0,-0.05199074074074074,0.0
0.0,0.0,0.0,2,0,0.0,1.0,0.0,0.0,0.8614699074074074,0.0
1.0,0.0,0.0,10,5,312.0,0.0,-363.0,0.0,311.6483680555556,-548.0
0.0,0.0,1.0,7,14,1.0,0.0,-19.0,0.0,0.572962962962963,-19.0
0.0,0.0,1.0,5,2,1.0,0.0,0.0,0.0,0.5248958333333333,0.0
0.0,1.0,1.0,9,0,0.0,0.0,-733.0,0.0,-0.06383101851851852,-733.0
0.0,0.0,1.0,7,6,35.0,0.0,0.0,0.0,33.936203703703704,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.17292824074074073,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.2625462962962963,0.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,-0.08967592592592592,0.0
1.0,0.0,0.0,1,2,150.0,0.0,0.0,0.0,149.68894675925927,0.0
0.0,0.0,0.0,4,1,1.0,0.0,0.0,0.0,0.5995254629629629,0.0
